Unnamed: 0,year,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,district,range_numeric
47155,1993,7,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1988,94,62000.0,West,5.0
47156,1993,7,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1988,94,90000.0,West,8.0
47157,1993,7,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1988,94,75000.0,West,8.0
47158,1993,7,BUKIT PANJANG,4 ROOM,01 TO 03,103.0,MODEL A,1987,93,148000.0,West,2.0
47159,1993,7,BUKIT PANJANG,4 ROOM,04 TO 06,103.0,MODEL A,1988,94,141000.0,West,5.0
47160,1993,7,BUKIT PANJANG,4 ROOM,04 TO 06,107.0,MODEL A,1988,94,120000.0,West,5.0
47161,1993,7,BUKIT PANJANG,4 ROOM,07 TO 09,107.0,MODEL A,1988,94,130000.0,West,8.0
47162,1993,7,BUKIT PANJANG,4 ROOM,10 TO 12,104.0,MODEL A,1988,94,130000.0,West,11.0
47163,1993,7,BUKIT PANJANG,4 ROOM,01 TO 03,84.0,SIMPLIFIED,1988,94,96500.0,West,2.0
47164,1993,7,BUKIT PANJANG,4 ROOM,04 TO 06,84.0,SIMPLIFIED,1987,93,95000.0,West,5.0
47165,1993,7,BUKIT PANJANG,5 ROOM,10 TO 12,122.0,IMPROVED,1988,94,180000.0,West,11.0
47166,1993,7,BUKIT PANJANG,5 ROOM,13 TO 15,129.0,IMPROVED,1988,94,175000.0,West,14.0
47167,1993,7,BUKIT PANJANG,5 ROOM,07 TO 09,122.0,IMPROVED,1988,94,200000.0,West,8.0
47168,1993,7,BUKIT PANJANG,5 ROOM,04 TO 06,128.0,IMPROVED,1988,94,208000.0,West,5.0
47169,1993,7,BUKIT PANJANG,EXECUTIVE,04 TO 06,143.0,APARTMENT,1988,94,320000.0,West,5.0
47170,1993,7,BUKIT PANJANG,EXECUTIVE,01 TO 03,142.0,APARTMENT,1988,94,304000.0,West,2.0
47171,1993,7,BUKIT PANJANG,EXECUTIVE,07 TO 09,145.0,APARTMENT,1988,94,260000.0,West,8.0
47172,1993,7,BUKIT PANJANG,EXECUTIVE,10 TO 12,145.0,APARTMENT,1988,94,230000.0,West,11.0
47173,1993,7,BUKIT PANJANG,EXECUTIVE,10 TO 12,145.0,APARTMENT,1988,94,297000.0,West,11.0
47174,1993,7,BUKIT PANJANG,EXECUTIVE,07 TO 09,146.0,MAISONETTE,1988,94,316000.0,West,8.0
47175,1993,7,BUKIT PANJANG,EXECUTIVE,01 TO 03,146.0,MAISONETTE,1988,94,235000.0,West,2.0
47176,1993,7,BUKIT PANJANG,EXECUTIVE,01 TO 03,146.0,MAISONETTE,1989,95,245000.0,West,2.0
48571,1993,8,BUKIT PANJANG,3 ROOM,10 TO 12,73.0,MODEL A,1988,94,80000.0,West,11.0
